PlayerId,Name,count,EPA,SoloTackle,AssistedTackle,SoloSack,AssistedSack,Pressure,PassBreakup,Interception,ForcedFumble,LeftSide,RightSide,Tech0,Tech1,Tech2,Tech2i,Tech3,Tech4,Tech4i,Tech5,Tech6,Tech7,Tech9,TechOff,TechOutside,DT,DE,RosterLB,DEBinary,DTBinary,RosterLBBinary,DER,DEL,RosterLBR,RosterLBL,DTR,DTL,DominantSide,DERPrediction,DELPrediction,DE,RosterLBRPrediction,RosterLBLPrediction,LB,DTRPrediction,DTLPrediction,MaxProb,SecondPRob
6418,Jordan Whitehead,26,-0.380854538,1,1,0,0,1,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,L,0.007978723,0.082837838,0.045408281,0.023596014,0.046999693,,-1.05E-15,0.019843462,0.082837838,0.046999693
6420,Daron Payne,292,0.119152137,15,5,1,0,4,1,0,0,116,65,102,56,30,12,43,12,15,8,0,1,2,9,2,292,0,0,0,1,0,0,0,0,0,0,1,L,0.090064103,0.009571429,0.049817766,0.016574586,0.018950437,,0.396610169,0.404062789,0.404062789,0.396610169
6426,Marquis Haynes,50,0.14518744,1,1,1,0,2,0,0,0,38,11,0,0,0,0,1,0,1,2,3,7,20,1,15,0,50,0,1,0,0,0,1,0,0,0,0,L,0.195185185,0.471090259,0.333137722,0.135394737,0.005570292,,-1.05E-15,0.006685769,0.471090259,0.333137722
6429,Tim Settle,117,-0.09950635,3,5,0,0,6,0,0,0,52,45,17,21,10,10,7,30,14,3,0,1,1,3,0,117,0,0,0,1,0,0,0,0,0,0,1,L,0.105317248,0.231091371,0.168204309,-8.33E-17,-2.22E-16,,0.543599656,0.138649789,0.543599656,0.231091371
6433,Dorance Armstrong,126,-0.045860976,5,3,1,0,4,0,0,1,3,123,0,0,0,0,0,1,4,1,45,21,54,0,0,0,126,0,1,0,0,1,0,0,0,0,0,R,0.324312715,0.569647696,0.446980206,0.041088632,0.036320346,,0.019324895,0.030650836,0.569647696,0.446980206
6440,Chad Thomas,328,0.048103241,13,4,3,0,12,1,0,0,297,27,1,0,0,0,4,5,0,83,67,40,35,3,90,0,328,0,1,0,0,0,1,0,0,0,0,L,0.450487589,0.272101449,0.361294519,0.173020258,0.248714417,,0.015607735,0.017225086,0.450487589,0.361294519
6443,Genard Avery,33,-0.120417333,1,1,0,1,1,1,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,4,29,0,33,0,1,0,0,0,1,0,0,0,0,L,0.109367089,0.002717391,0.05604224,0.043055556,0.386912079,,-1.05E-15,-9.99E-16,0.386912079,0.109367089
6462,Zach Sieler,91,-0.025185473,3,5,1,0,6,2,0,0,26,53,12,6,4,6,54,3,4,2,0,0,0,0,0,0,91,0,1,0,0,1,0,0,0,0,0,R,0.049869452,0.090423573,0.070146512,0.002680965,6.60E-04,,0.420467033,0.452733686,0.452733686,0.420467033
6466,Lorenzo Carter,339,2.32E-04,9,11,2,0,17,2,0,0,54,248,0,1,0,0,6,2,0,39,12,17,69,37,156,0,0,339,0,0,1,0,0,1,0,0,0,R,0.385329619,0.054901961,0.22011579,0.145750708,0.295611578,,-1.05E-15,0.02405877,0.385329619,0.295611578
6476,BJ Hill,173,0.030174723,5,6,1,0,4,0,0,0,166,3,4,42,3,6,83,0,20,11,0,1,3,0,0,173,0,0,0,1,0,0,0,0,0,0,1,L,0.056023551,0.046629213,0.051326382,0.002906977,0.005509642,,0.327732975,0.46212938,0.46212938,0.327732975
6504,Leon Jacobs,193,0.089246668,16,8,1,0,4,0,0,0,59,73,0,0,0,0,0,0,0,0,0,0,0,61,132,0,0,193,0,0,1,0,0,1,0,0,0,R,0.037534247,0.009761905,0.023648076,0.382185374,0.460354223,,-1.05E-15,6.61E-04,0.460354223,0.382185374
6511,Ogbonnia Okoronkwo,56,0.031899911,1,1,0,0,2,0,0,0,15,40,0,0,0,0,0,0,0,1,0,1,20,1,33,0,0,56,0,0,1,0,0,1,0,0,0,R,0.047885939,0.152881844,0.100383892,0.156056466,0.295637163,,-1.05E-15,0.002525253,0.295637163,0.156056466
6515,Sebastian Joseph-Day,246,-0.106878154,12,12,1,0,9,1,0,0,109,103,34,139,7,8,26,5,4,4,5,8,6,0,0,246,0,0,0,1,0,0,0,0,0,0,1,L,0.184802571,0.099340369,0.14207147,2.36E-16,-2.22E-16,,0.326275046,0.306778087,0.326275046,0.306778087
6542,Tyquan Lewis,178,-0.093490135,2,3,0,0,6,0,0,0,138,39,1,1,10,4,2,33,22,0,38,29,38,0,0,0,178,0,1,0,0,0,1,0,0,0,0,L,0.48480663,0.562768817,0.523787724,0.020639535,0.027989822,,0.126113861,0.153842593,0.562768817,0.523787724
6556,Andrew Brown,45,0.173497689,1,1,0,0,3,0,0,0,21,20,1,1,2,0,20,1,0,3,2,3,0,3,9,45,0,0,0,1,0,0,0,0,0,0,1,L,0.197326203,0.181083563,0.189204883,0.040636201,0.038586437,,0.079608939,0.135422343,0.197326203,0.189204883
6569,Demone Harris,115,-0.119250435,3,1,0,0,5,0,0,0,69,42,0,0,0,0,0,0,1,4,19,7,36,4,44,0,0,115,0,0,1,0,0,0,1,0,0,L,0.311217075,0.433781362,0.372499219,0.151680672,0.26743295,,-1.05E-15,-8.05E-16,0.433781362,0.372499219
6577,Jacob Tuioti-Mariner,178,-0.1234795,7,7,0,0,6,0,0,1,118,59,0,0,0,0,6,6,3,14,22,46,61,1,19,178,0,0,0,1,0,0,0,0,0,0,1,L,0.554324324,0.293554328,0.423939326,0.018245125,0.018462247,,-1.05E-15,-1.05E-15,0.554324324,0.423939326
6583,RJ McIntosh,33,0.057660636,0,3,0,0,0,0,0,0,0,33,0,11,1,0,18,0,0,3,0,0,0,0,0,33,0,0,0,1,0,0,0,0,0,1,0,R,0.138232721,0.119944598,0.12908866,0.025239339,0.055324074,,0.211753903,0.39529361,0.39529361,0.211753903
6605,Frank Herron,99,0.237000646,1,5,0,0,4,0,0,0,72,20,7,4,9,4,57,1,10,5,0,1,1,0,0,99,0,0,0,1,0,0,0,0,0,0,1,L,0.145845272,0.251196809,0.19852104,0.004725738,0.006486486,,0.252972973,0.262885154,0.262885154,0.252972973
6617,Marcell Harris,26,-0.201419692,1,2,0,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,L,1.25E-15,0.077651515,0.038825758,0.012477231,0.06972192,,0.007684918,-7.77E-16,0.077651515,0.06972192
6618,Kentavius Street,34,0.020579647,3,1,0,0,1,0,0,0,12,21,1,3,1,17,10,0,2,0,0,0,0,0,0,0,34,0,1,0,0,1,0,0,0,0,0,R,0.090281442,0.081994819,0.086138131,0.002762431,0.003045685,,0.275848564,0.194797422,0.275848564,0.194797422
6676,Trent Harris,156,-0.017889679,9,5,1,1,6,0,0,1,93,54,3,3,0,0,0,0,0,1,1,5,8,6,129,0,156,0,1,0,0,0,1,0,0,0,0,L,0.075875876,0.098387097,0.087131486,0.339895013,0.358202443,,0.047491039,0.0803407,0.358202443,0.339895013
6699,Tyler Lancaster,169,0.025701639,6,9,0,1,2,0,0,0,86,81,2,23,6,31,98,1,6,2,0,0,0,0,0,169,0,0,0,1,0,0,0,0,0,0,1,L,0.02320442,0.012162162,0.017683291,3.05E-16,-2.22E-16,,0.550576241,0.440166205,0.550576241,0.440166205
6781,Jonathan Harris,44,0.189108659,1,6,0,0,0,0,0,0,34,10,0,0,0,4,12,9,6,13,0,0,0,0,0,44,0,0,0,1,0,0,0,0,0,0,1,L,0.234215168,0.111588181,0.172901674,0.032539683,0.038861139,,0.203394124,0.189672544,0.234215168,0.203394124
6797,Jeffery Simmons,246,-0.070730919,10,15,1,0,5,1,0,0,140,101,5,41,12,14,110,17,12,16,9,5,4,0,1,0,246,0,1,0,0,0,1,0,0,0,0,L,0.155131827,0.272979798,0.214055812,2.22E-16,-4.72E-16,,0.196181491,0.366911046,0.366911046,0.272979798
6805,Austin Bryant,126,-0.05893869,4,4,0,0,1,0,0,0,63,60,0,0,0,0,3,0,0,2,3,4,31,3,80,0,126,0,1,0,0,0,1,0,0,0,0,L,0.079894938,0.197996357,0.138945647,0.241387337,0.499905571,,0.005494505,0.003723404,0.499905571,0.241387337
6821,Josh Allen,256,0.129228348,14,6,3,1,20,0,0,0,141,114,0,0,0,0,7,6,8,27,32,31,41,1,103,0,0,256,0,0,1,0,0,0,1,0,0,L,0.360966057,0.165046888,0.263006473,0.102574906,0.138151042,,-1.05E-15,0.012890625,0.360966057,0.263006473
6836,Jahlani Tavai,77,0.038615506,3,1,1,0,3,0,0,0,5,72,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,77,0,0,1,0,0,1,0,0,0,R,0.010310734,-1.05E-15,0.005155367,0.417587719,0.437742267,,-1.05E-15,-5.83E-16,0.437742267,0.417587719
6847,Rashan Gary,112,0.093048089,9,2,1,0,5,0,0,0,67,44,0,0,0,0,5,1,6,1,5,2,27,1,64,0,0,112,0,0,1,0,0,0,1,0,0,L,0.318055556,0.282798574,0.300427065,0.13808933,0.236458333,,0.002544529,0.003445306,0.318055556,0.300427065
6852,Justin Hollins,170,-0.025497794,4,7,1,0,9,1,0,0,32,136,0,0,0,0,0,0,0,0,0,0,0,2,168,0,0,170,0,0,1,0,0,1,0,0,0,R,1.25E-15,-1.05E-15,9.71445E-17,0.378972366,0.516199813,,-1.03E-15,-8.88E-16,0.516199813,0.378972366
6855,Dre'Mont Jones,139,0.039625892,9,3,3,1,9,1,1,0,76,41,22,4,12,12,38,19,26,3,0,2,1,0,0,0,139,0,1,0,0,0,1,0,0,0,0,L,0.206435185,0.114496768,0.160465977,3.47E-16,0.005494505,,0.289393939,0.331535471,0.331535471,0.289393939
6859,Malik Reed,183,0.11078971,3,6,1,0,5,1,0,0,109,68,0,0,0,0,0,0,0,0,0,0,0,6,177,0,0,183,0,0,1,0,0,0,1,0,0,L,0.019754768,0.007653061,0.013703915,0.742465753,0.286838817,,-1.05E-15,-5.55E-16,0.742465753,0.286838817
6860,Kingsley Keke,58,0.158945017,2,5,0,0,0,0,0,0,23,34,1,0,2,10,40,1,2,1,0,1,0,0,0,58,0,0,0,1,0,0,0,0,0,1,0,R,0.268518519,0.019845595,0.144182057,0.020063406,0.036247747,,0.212152778,0.381576577,0.381576577,0.268518519
6883,Charles Omenihu,268,0.196774578,4,3,1,0,14,1,0,0,166,76,24,4,2,2,24,22,56,25,26,19,54,2,8,0,268,0,1,0,0,0,1,0,0,0,0,L,0.517964824,0.34200542,0.429985122,0.041957105,0.012408425,,0.078877005,0.161416667,0.517964824,0.429985122
6909,Armon Watts,117,-0.113773171,6,8,1,1,6,1,0,1,47,66,4,85,1,16,11,0,0,0,0,0,0,0,0,117,0,0,0,1,0,0,0,0,0,1,0,R,0.029166667,0.016038647,0.022602657,0.002688172,0.002673797,,0.61253406,0.385545723,0.61253406,0.385545723
6916,Jaylon Ferguson,341,-0.154397698,18,9,2,1,18,1,0,0,142,157,0,0,0,1,40,0,13,5,7,3,21,42,209,0,0,341,0,0,1,0,0,1,0,0,0,R,0.196167558,0.130926916,0.163547237,0.12014652,0.520088889,,0.01061008,0.115151515,0.520088889,0.196167558
6940,Nick Bosa,469,-0.03631371,14,12,2,0,45,1,0,0,129,336,0,0,2,1,0,16,4,6,69,36,304,4,27,0,469,0,1,0,0,1,0,0,0,0,0,R,0.410514834,0.359033424,0.384774129,0.10878187,0.086546701,,0.011740331,0.012362637,0.410514834,0.384774129
6946,Darryl Johnson,82,-0.179994524,2,2,0,0,5,0,0,0,7,75,0,0,0,0,0,0,0,6,22,44,9,0,1,0,82,0,1,0,0,1,0,0,0,0,0,R,0.402994792,0.550726612,0.476860702,0.080699234,0.048891731,,0.004557641,0.077101449,0.550726612,0.476860702
6964,Ben Banogu,150,-0.035119747,1,2,1,0,16,0,0,0,134,16,0,0,0,0,0,4,0,2,25,15,104,0,0,0,150,0,1,0,0,0,1,0,0,0,0,L,0.562072336,0.472710104,0.51739122,0.025197889,0.031448158,,0.02861552,0.05056338,0.562072336,0.51739122
6976,Ed Oliver,260,-0.179886323,12,13,4,0,11,1,0,1,118,141,1,23,5,7,192,7,24,1,0,0,0,0,0,260,0,0,0,1,0,0,0,0,0,1,0,R,0.018131868,0.007506361,0.012819115,0.002762431,0.008960573,,0.410054348,0.536826347,0.536826347,0.410054348
6977,Khari Willis,36,-0.140270306,5,1,0,0,0,0,0,0,22,14,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,L,0.012522769,0.001559715,0.007041242,0.013597734,0.486591642,,0.002923977,-1.17E-15,0.486591642,0.013597734
6987,Renell Wren,65,-0.261597215,1,3,0,0,0,0,0,0,41,24,0,0,0,2,18,2,17,22,0,3,1,0,0,65,0,0,0,1,0,0,0,0,0,0,1,L,0.372345337,0.118245614,0.245295476,0.0266486,0.02266289,,0.148113208,0.186062378,0.372345337,0.245295476
7027,Sione Takitaki,43,-0.15076,4,2,0,0,1,0,0,0,28,15,0,0,0,0,0,0,0,0,0,1,1,0,41,0,0,43,0,0,1,0,0,0,1,0,0,L,1.22E-15,0.021583986,0.010791993,0.05694051,0.223885371,,0.00273224,-8.05E-16,0.223885371,0.05694051
7034,Mack Wilson,70,-0.049669371,1,3,0,0,3,0,0,1,33,37,0,0,0,0,0,0,0,0,0,0,1,0,69,0,0,70,0,0,1,0,0,1,0,0,0,R,0.018450292,0.022695035,0.020572664,0.51592301,0.32851159,,-1.05E-15,-9.99E-16,0.51592301,0.32851159
7049,Isaiah Buggs,54,-0.132884907,2,1,0,0,1,0,0,0,17,36,1,1,4,10,29,1,5,2,0,0,0,0,1,0,54,0,1,0,0,1,0,0,0,0,0,R,0.203150685,0.067418214,0.135284449,0.009078212,0.007432432,,0.239414414,0.248924731,0.248924731,0.239414414
7078,Andrew Van Ginkel,177,0.010077192,9,3,1,0,4,0,0,0,51,125,0,0,0,0,0,0,0,0,0,0,0,1,176,0,0,177,0,0,1,0,0,1,0,0,0,R,0.016859903,-1.05E-15,0.008429952,0.50554078,0.319129288,,-1.05E-15,0.00255102,0.50554078,0.319129288
7086,Christian Wilkins,415,-0.004753342,13,19,2,0,20,1,0,0,293,43,78,31,23,37,153,4,32,34,0,14,1,1,7,415,0,0,0,1,0,0,0,0,0,0,1,L,0.272676056,0.063975694,0.168325875,0.014123524,0.005128205,,0.232058546,0.468282548,0.468282548,0.272676056
7096,Dexter Lawrence,356,0.015339992,10,6,0,0,11,1,0,0,291,58,7,106,10,16,178,0,24,15,0,0,0,0,0,356,0,0,0,1,0,0,0,0,0,0,1,L,0.030138889,0.02959622,0.029867554,2.36E-16,0.002673797,,0.409883199,0.526342593,0.526342593,0.409883199
7105,Oshane Ximines,199,0.176269116,4,3,2,0,13,0,0,0,42,152,1,0,0,0,0,1,1,16,3,19,33,4,121,0,0,199,0,0,1,0,0,1,0,0,0,R,0.18337766,0.138783784,0.161080722,0.404565603,0.276369545,,0.010714286,0.044508671,0.404565603,0.276369545
7113,Kyle Phillips,273,-0.091619106,8,6,1,0,9,0,0,0,203,70,0,0,2,5,14,21,34,16,15,14,63,0,89,0,273,0,1,0,0,0,1,0,0,0,0,L,0.261447368,0.355164319,0.308305844,0.150690608,0.222751323,,0.012157383,0.027340824,0.355164319,0.308305844
7126,Quinnen Williams,289,-0.124083346,8,3,2,0,15,0,0,0,49,235,5,59,18,41,76,22,60,1,2,1,4,0,0,289,0,0,0,1,0,0,0,0,0,1,0,R,0.033619048,0.059198813,0.04640893,0.002131287,-2.22E-16,,0.396435453,0.39254386,0.396435453,0.39254386
7143,Montez Sweat,320,0.1493977,11,6,5,1,17,1,0,2,75,242,0,0,0,0,1,0,0,6,5,45,101,3,159,0,0,320,0,0,1,0,0,1,0,0,0,R,0.321184211,0.051805986,0.186495098,0.305364996,0.41446281,,-1.05E-15,0.025793651,0.41446281,0.321184211
7147,Jerry Tillery,134,0.024933075,5,3,0,1,3,0,0,0,79,54,1,2,0,2,124,0,0,1,3,1,0,0,0,134,0,0,0,1,0,0,0,0,0,0,1,L,0.034747215,0.104074074,0.069410645,0.033287671,0.002739726,,0.396899225,0.299954955,0.396899225,0.299954955
7187,Trysten Hill,34,0.172124412,3,1,0,0,2,0,0,0,18,16,0,8,0,25,1,0,0,0,0,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,1,L,0.230811966,0.013830846,0.122321406,0.021352785,0.025279931,,0.409863014,0.233465959,0.409863014,0.233465959
7196,Chase Winovich,123,0.019284057,6,3,1,0,13,0,0,0,17,83,0,0,0,0,0,0,0,0,0,0,0,23,100,0,123,0,1,0,0,1,0,0,0,0,0,R,0.008695652,-1.05E-15,0.004347826,0.406089744,0.422557078,,-1.03E-15,-8.33E-16,0.422557078,0.406089744
7204,Khalen Saunders,136,0.026913294,5,8,0,0,2,1,0,0,38,95,3,56,1,10,62,1,3,0,0,0,0,0,0,136,0,0,0,1,0,0,0,0,0,1,0,R,0.001785714,-1.05E-15,0.000892857,2.36E-16,-2.22E-16,,0.336512524,0.671476793,0.671476793,0.336512524
7217,Dre Greenlaw,61,0.035242213,2,3,1,0,3,0,0,0,24,37,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,61,0,0,1,0,0,1,0,0,0,R,0.009429012,-8.60E-16,0.004714506,0.424952652,0.165918573,,-1.05E-15,-9.44E-16,0.424952652,0.165918573
7236,Maxx Crosby,425,-0.001388506,19,10,7,2,34,1,0,2,285,139,0,0,0,0,10,13,6,66,75,64,190,1,0,0,425,0,1,0,0,0,1,0,0,0,0,L,0.339247312,0.543087121,0.441167217,0.007167986,0.074501425,,0.069303202,0.093513258,0.543087121,0.441167217
7239,Clelin Ferrell,314,-0.032176471,13,14,2,1,14,2,0,0,2,312,0,0,0,2,7,6,19,73,52,77,75,0,3,0,314,0,1,0,0,1,0,0,0,0,0,R,0.243404635,0.674812734,0.459108684,0.023351159,0.029817352,,0.046258503,0.054121864,0.674812734,0.459108684
7286,John Cominsky,31,-0.302684533,1,4,0,1,5,1,0,0,28,3,0,0,0,0,6,1,4,2,6,2,10,0,0,0,31,0,1,0,0,0,1,0,0,0,0,L,0.550957854,0.425342466,0.48815016,0.038346883,0.026196581,,0.033716965,0.179768519,0.550957854,0.48815016
7309,Miles Brown,90,-0.079207222,1,0,0,0,1,1,0,0,33,51,6,9,4,51,15,1,3,1,0,0,0,0,0,90,0,0,0,1,0,0,0,0,0,1,0,R,0.24296394,0.029661017,0.136312479,0.005333333,0.038081671,,0.4475,0.22947619,0.4475,0.24296394
7312,Michael Dogbe,68,0.040235662,4,1,0,0,0,0,0,0,28,40,0,1,0,1,33,2,21,5,1,4,0,0,0,0,68,0,1,0,0,1,0,0,0,0,0,R,0.102861446,0.26018018,0.181520813,0.008652095,0.008864266,,0.110746812,0.405080214,0.405080214,0.26018018
7332,Brian Burns,187,0.154487893,4,2,2,0,13,0,0,0,33,150,0,0,0,0,2,0,2,12,14,18,65,4,70,0,0,187,0,0,1,0,0,1,0,0,0,R,0.307378472,0.183545377,0.245461925,0.09232159,0.311324201,,-1.05E-15,0.002932551,0.311324201,0.307378472
7347,Chauncey Gardner-Johnson,38,0.072865921,3,1,0,0,1,0,0,0,26,12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,L,0.009725906,8.96E-04,0.005310982,0.005153203,0.244371152,,-1.05E-15,-5.83E-16,0.244371152,0.009725906
7348,Carl Granderson,78,-0.138250449,4,4,0,0,4,0,0,0,43,35,0,0,0,0,1,1,1,3,11,20,27,0,14,0,78,0,1,0,0,0,1,0,0,0,0,L,0.362753223,0.49893617,0.430844697,0.04045045,0.019971264,,-1.05E-15,0.01399061,0.49893617,0.430844697
7350,Porter Gustin,213,0.018202146,8,4,1,0,7,0,0,0,82,130,0,0,0,0,10,5,12,51,52,30,43,1,9,0,213,0,1,0,0,1,0,0,0,0,0,R,0.493112948,0.464336918,0.478724933,0.003296703,0.032142857,,-1.05E-15,0.012919897,0.493112948,0.478724933
7363,Shy Tuttle,184,-0.016559962,5,7,1,0,6,1,0,0,85,82,17,70,9,59,28,0,0,1,0,0,0,0,0,184,0,0,0,1,0,0,0,0,0,0,1,L,0.007783883,0.001298701,0.004541292,0.006117647,0.005899705,,0.532170543,0.453388278,0.532170543,0.453388278
7375,Greg Gaines,130,0.097138777,4,3,0,0,3,0,0,0,61,65,4,121,1,3,1,0,0,0,0,0,0,0,0,130,0,0,0,1,0,0,0,0,0,1,0,R,0.01260469,-1.05E-15,0.006302345,0.031917808,0.019159741,,0.682404692,0.30709707,0.682404692,0.30709707
7395,Cody Barton,126,0.16279069,2,12,0,0,1,1,0,0,28,61,0,0,0,0,0,0,0,0,0,0,0,37,89,0,0,126,0,0,1,0,0,1,0,0,0,R,0.082037037,0.03039966,0.056218348,0.320977939,0.632606721,,0.010230179,0.005998286,0.632606721,0.320977939
7399,L.J. Collier,84,0.002818821,0,1,0,0,1,0,0,0,40,43,1,0,0,0,14,3,6,30,1,26,2,0,1,0,84,0,1,0,0,1,0,0,0,0,0,R,0.499092646,0.431613757,0.465353201,0.036945304,0.021137153,,0.057335069,0.15557041,0.499092646,0.465353201
7424,Anthony Rush,123,0.034663236,6,3,0,0,2,2,0,0,36,81,6,22,5,36,46,2,6,0,0,0,0,0,0,123,0,0,0,1,0,0,0,0,0,1,0,R,0.056666667,-1.05E-15,0.028333333,3.47E-16,-2.22E-16,,0.504855643,0.445810565,0.504855643,0.445810565
7438,Sam Eguavoen,93,-0.114899344,1,4,1,0,8,0,0,0,54,39,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,93,0,0,1,0,0,0,1,0,0,L,0.036835106,0.00357462,0.020204863,0.43412037,0.55460103,,-1.05E-15,-8.05E-16,0.55460103,0.43412037
7512,Albert Huggins,30,-0.0788479,0,2,0,0,1,0,0,0,6,23,1,0,3,8,14,0,4,0,0,0,0,0,0,0,30,0,1,0,0,1,0,0,0,0,0,R,0.194929577,0.126287263,0.16060842,0.00839895,0.02456427,,0.275210084,0.123307626,0.275210084,0.194929577
7542,Isaiah Mack,39,0.080536821,0,3,0,0,0,0,0,0,11,27,1,8,4,4,17,1,4,0,0,0,0,0,0,39,0,0,0,1,0,0,0,0,0,1,0,R,0.215022831,0.046157541,0.130590186,0.005390836,0.003427592,,0.386639493,0.277661692,0.386639493,0.277661692
7547,Derick Roberson,28,-0.271993536,4,1,3,0,4,0,0,0,9,18,0,0,0,0,1,1,0,0,0,3,18,1,4,0,0,28,0,0,1,0,0,1,0,0,0,R,0.126268116,0.455438596,0.290853356,0.059344894,0.062880886,,0.014298481,0.068508997,0.455438596,0.290853356
